ID_PROVA_BRASIL,ID_ESCOLA,IN_PUBLICA,ID_LOCALIZACAO,ID_TURMA,ID_SERIE,ID_ALUNO,IN_SITUACAO_CENSO,IN_PREENCHIMENTO_PROVA,PESO_ALUNO_LP,PESO_ALUNO_MT,PROFICIENCIA_LP,PROFICIENCIA_LP_SAEB,PROFICIENCIA_MT,PROFICIENCIA_MT_SAEB,IN_PREENCHIMENTO_QUESTIONARIO,Qual é a sua cor ou raça?,Na sua casa tem televisão?,Na sua casa tem geladeira?,Na sua casa tem máquina de lavar roupa?,Na sua casa tem carro?,Na sua casa tem computador?,Na sua casa tem banheiro?,Na sua casa tem quartos para dormir?,"Normalmente, quem mora na sua casa? - Mãe (mães ou madrasta).",Qual é a maior escolaridade da sua mãe (ou mulher responsável por você)?,"Normalmente, quem mora na sua casa? - Pai (pais ou padrasto).",Qual é a maior escolaridade de seu pai (ou homem responsável por você)?,Seus pais ou responsáveis vão à reunião de pais?,"Fora da escola em dias de aula, quanto tempo você usa para: - Lazer (TV, internet, brincar, música etc.).","Fora da escola em dias de aula, quanto tempo você usa para: - Trabalhar em casa (lavar louça, limpar quintal, cuidar dos irmãos).",Você já foi reprovado(a)?,Alguma vez você abandonou a escola deixando de frequentá-la até o final do ano escolar?,Seus pais ou responsáveis incentivam você a estudar?,Seus pais ou responsáveis incentivam você a fazer o dever de casa e/ou os trabalhos da escola?,Seus pais ou responsáveis incentivam você a ir a escola e/ou não faltar às aulas?,Seus pais ou responsáveis conversam com você sobre o que acontece na escola?,Atualmente você trabalha fora de casa (recebendo ou não um salário)?,Na sua casa tem: - Freezer (independente ou segunda porta da geladeira).
2013,61052855,0,1,550427,12,16260052,1,1,"8,40797","8,40797","2,297984","376,588656","2,664645","398,897593",1,Não quero declarar,"Sim, três ou mais","Sim, duas",Sim,"Sim, um","Sim, um","Sim, dois","Sim, três ou mais",Sim,Ensino Médio completo,Sim,Ensino Superior completo (faculdade ou graduação),Não,Entre 1 e 2 horas,Menos de 1 hora,Não,Não,Sim,Sim,Sim,Sim,Não,Sim
2013,61052855,0,1,550427,12,16260038,1,1,"8,40797","8,40797","1,363361","325,097132","0,581272","282,453026",1,Pardo(a),"Sim, duas","Sim, uma",Não,"Sim, dois","Sim, um","Sim, um","Sim, dois",Sim,"Ensino Fundamental, até o 5º ano",Sim,Não completou o 5º ano do Ensino Fundamental,Sim,Mais de 2 horas,Mais de 2 horas,Não,Não,Sim,Sim,Sim,Sim,Não,Sim
2013,61052855,0,1,550427,12,16260046,1,1,"8,40797","8,40797","0,316851","267,441377","0,736861","291,149258",1,Branco(a),"Sim, duas","Sim, uma",Sim,"Sim, um","Sim, um","Sim, um","Sim, três ou mais",Sim,Ensino Médio completo,Não,Ensino Fundamental completo,Sim,Mais de 2 horas,Não uso meu tempo para isso,Não,Não,Sim,Sim,Sim,Sim,Sim,Não
2013,61052855,0,1,550427,12,16260054,1,1,"8,40797","8,40797","-1,107575","188,964959","0,307543","267,153675",1,Branco(a),"Sim, três ou mais","Sim, uma",Sim,"Sim, dois","Sim, dois","Sim, três ou mais","Sim, três ou mais",Sim,Ensino Superior completo (faculdade ou graduação),Não,Ensino Médio completo,Sim,Menos de 1 hora,Entre 1 e 2 horas,"Sim, uma vez",Não,Sim,Não,Sim,Sim,Sim,Sim
2013,61052855,0,1,550427,12,16260044,1,1,"8,40797","8,40797","0,156449","258,604292","-0,312021","232,524801",1,Branco(a),Não respondeu/Não soube responder,"Sim, uma",Sim,"Sim, um","Sim, dois","Sim, três ou mais","Sim, três ou mais",Sim,Ensino Superior completo (faculdade ou graduação),Não respondeu/Não soube responder,Não sei,Sim,Mais de 2 horas,Não uso meu tempo para isso,Não,Não,Sim,Não,Sim,Não,Não,Sim
2013,61052855,0,1,550427,12,16260060,1,1,"8,40797","8,40797","1,194759","315,808281","0,376793","271,024219",1,Pardo(a),"Sim, duas","Sim, uma",Sim,"Sim, um","Sim, um","Sim, um","Sim, dois",Sim,Ensino Superior completo (faculdade ou graduação),Sim,Ensino Médio completo,Sim,Menos de 1 hora,Entre 1 e 2 horas,Não,Não,Sim,Sim,Sim,Não,Não,Não
2013,61052855,0,1,550427,12,16260061,1,1,"8,40797","8,40797","1,189691","315,529068","0,851828","297,575031",1,Pardo(a),"Sim, três ou mais","Sim, uma",Sim,"Sim, um","Sim, três ou mais","Sim, um","Sim, três ou mais",Não,Ensino Médio completo,Sim,Ensino Superior completo (faculdade ou graduação),Não,Entre 1 e 2 horas,Não uso meu tempo para isso,Não,Não,Sim,Sim,Sim,Sim,Não,Sim
2013,61052855,0,1,550427,12,16260056,1,1,"8,40797","8,40797","1,576191","336,822653","1,653257","342,368763",1,Branco(a),Não respondeu/Não soube responder,"Sim, uma",Sim,"Sim, um","Sim, um","Sim, três ou mais","Sim, dois",Sim,Ensino Superior completo (faculdade ou graduação),Não,Ensino Médio completo,Não,Entre 1 e 2 horas,Entre 1 e 2 horas,Não,Não,Sim,Não,Sim,Sim,Não,Sim
2013,61052882,1,1,550496,12,16262388,1,1,"11,44768","11,44768","1,177575","314,861557","2,125574","368,76766",1,Branco(a),"Sim, duas","Sim, uma",Não,"Sim, um","Sim, um","Sim, dois","Sim, dois",Sim,Ensino Médio completo,Sim,Ensino Médio completo,Sim,Mais de 2 horas,Menos de 1 hora,Não,Não,Sim,Sim,Sim,Sim,Não,Sim
2013,61052882,1,1,550496,12,16262387,1,1,"11,44768","11,44768","1,891248","354,180202","0,799803","294,667233",1,Amarelo(a),"Sim, duas","Sim, uma",Sim,Não,"Sim, dois","Sim, dois","Sim, três ou mais",Sim,Ensino Superior completo (faculdade ou graduação),Não,Ensino Fundamental completo,Não,Mais de 2 horas,Entre 1 e 2 horas,"Sim, uma vez",Não,Sim,Sim,Sim,Sim,Não,Sim
2013,61052882,1,1,550496,12,16262384,1,1,"11,44768","11,44768","-0,844829","203,440519","-0,368269","229,380969",1,Pardo(a),"Sim, uma","Sim, uma",Sim,"Sim, um","Sim, um","Sim, dois","Sim, três ou mais",Sim,Não sei,Sim,Não sei,Sim,Não respondeu/Não soube responder,Não uso meu tempo para isso,"Sim, uma vez",Não,Sim,Sim,Sim,Sim,Sim,Sim
2013,61052882,1,1,550496,12,16262382,1,1,"11,44768","11,44768","0,382837","271,076768","0,751552","291,970372",1,Amarelo(a),"Sim, duas","Sim, uma",Sim,"Sim, um","Sim, um","Sim, dois","Sim, três ou mais",Sim,"Ensino Fundamental, até o 5º ano",Sim,Ensino Médio completo,Sim,Entre 1 e 2 horas,Menos de 1 hora,Não,Não,Sim,Sim,Sim,Sim,Não,Sim
2013,61052882,1,1,550496,12,16262380,1,1,"11,44768","11,44768","-0,089144","245,073747","-0,063722","246,40281",1,Preto(a),"Sim, uma","Sim, uma",Não,"Sim, um","Sim, um","Sim, um","Sim, um",Não,Ensino Superior completo (faculdade ou graduação),Sim,"Ensino Fundamental, até o 5º ano",Sim,Entre 1 e 2 horas,Menos de 1 hora,Não,Não,Sim,Sim,Sim,Não,Sim,Sim
2013,61052882,1,1,550496,12,16262378,1,1,"11,44768","11,44768","-0,393286","228,317542","0,555752","281,026654",1,Pardo(a),"Sim, uma","Sim, uma",Sim,"Sim, dois","Sim, dois","Sim, dois","Sim, três ou mais",Sim,Ensino Médio completo,Sim,Ensino Médio completo,Sim,Entre 1 e 2 horas,Entre 1 e 2 horas,Não,Não,Sim,Sim,Sim,Sim,Não,Sim
2013,61052882,1,1,550496,12,16262376,1,1,"11,44768","11,44768","1,170613","314,477997","1,7049","345,255211",1,Pardo(a),"Sim, três ou mais","Sim, uma",Sim,Não,"Sim, um","Sim, dois","Sim, três ou mais",Sim,Ensino Médio completo,Não,Ensino Médio completo,Sim,Mais de 2 horas,Não uso meu tempo para isso,Não,Não,Sim,Sim,Sim,Sim,Não,Sim
2013,61052882,1,1,550496,12,16262372,1,1,"11,44768","11,44768","0,342628","268,861519","1,019182","306,928836",1,Amarelo(a),"Sim, uma","Sim, uma",Sim,"Sim, um","Sim, um","Sim, três ou mais","Sim, três ou mais",Não,Ensino Fundamental completo,Não,Ensino Fundamental completo,Sim,Mais de 2 horas,Menos de 1 hora,"Sim, uma vez",Não,Sim,Sim,Sim,Sim,Não,Sim
2013,61052882,1,1,550496,12,16262370,1,1,"11,44768","11,44768","-0,448041","225,300905","-0,394142","227,934867",1,Amarelo(a),"Sim, três ou mais","Sim, duas",Sim,"Sim, dois","Sim, três ou mais","Sim, três ou mais","Sim, três ou mais",Sim,Ensino Superior completo (faculdade ou graduação),Não,Não sei,Não,Mais de 2 horas,Menos de 1 hora,"Sim, uma vez",Não,Sim,Sim,Sim,Sim,Sim,Sim
2013,61052882,1,1,550496,12,16262368,1,1,"11,44768","11,44768","-0,759062","208,165712","0,132732","257,383081",1,Branco(a),"Sim, três ou mais","Sim, uma",Sim,"Sim, um","Sim, um","Sim, dois","Sim, três ou mais",Sim,Ensino Médio completo,Sim,Não completou o 5º ano do Ensino Fundamental,Sim,Menos de 1 hora,Não uso meu tempo para isso,"Sim, uma vez",Não,Sim,Sim,Sim,Sim,Sim,Sim
2013,61052882,1,1,550496,12,16262367,1,1,"11,44768","11,44768","1,292823","321,210957","0,654126","286,525006",1,Pardo(a),"Sim, duas","Sim, uma",Sim,"Sim, um","Sim, um","Sim, um","Sim, dois",Sim,"Ensino Fundamental, até o 5º ano",Não respondeu/Não soube responder,Ensino Fundamental completo,Sim,Mais de 2 horas,Menos de 1 hora,Não,Não,Sim,Sim,Sim,Sim,Não,Sim
2013,61052882,1,1,550496,12,16262364,1,1,"11,44768","11,44768","1,826854","350,63252","1,499858","333,794936",1,Branco(a),"Sim, uma","Sim, uma",Sim,"Sim, um","Sim, um","Sim, um","Sim, dois",Sim,Ensino Médio completo,Sim,"Ensino Fundamental, até o 5º ano",Não,Entre 1 e 2 horas,Menos de 1 hora,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim
2013,61052882,1,1,550496,12,16262360,1,1,"11,44768","11,44768","0,506887","277,911099","0,944968","302,780842",1,Preto(a),"Sim, duas","Sim, duas",Sim,"Sim, dois","Sim, dois","Sim, dois","Sim, três ou mais",Sim,Não sei,Não,Ensino Médio completo,Sim,Mais de 2 horas,Não uso meu tempo para isso,"Sim, uma vez",Não,Sim,Sim,Sim,Sim,Não,Sim
2013,61052882,1,1,550496,12,16262359,1,1,"11,44768","11,44768","0,011785","250,634265","-0,082993","245,325709",1,Pardo(a),"Sim, duas","Sim, uma",Sim,Não,"Sim, um","Sim, um","Sim, dois",Sim,"Ensino Fundamental, até o 5º ano",Não,"Ensino Fundamental, até o 5º ano",Sim,Menos de 1 hora,Mais de 2 horas,"Sim, uma vez",Não,Sim,Não,Sim,Sim,Não,Não
2013,61052882,1,1,550495,12,16262358,1,1,"11,44768","11,44768","2,011264","360,792287","1,141807","313,782632",1,Pardo(a),"Sim, três ou mais","Sim, uma",Sim,"Sim, dois","Sim, um","Sim, dois","Sim, três ou mais",Sim,Não completou o 5º ano do Ensino Fundamental,Não,Não completou o 5º ano do Ensino Fundamental,Sim,Entre 1 e 2 horas,Menos de 1 hora,Não,Não,Sim,Sim,Sim,Sim,Sim,Não
2013,61052882,1,1,550495,12,16262352,1,1,"11,44768","11,44768","1,049676","307,815171","1,836059","352,585993",1,Pardo(a),"Sim, duas","Sim, uma",Sim,Não,"Sim, dois","Sim, um","Sim, dois",Sim,Ensino Superior completo (faculdade ou graduação),Sim,Ensino Superior completo (faculdade ou graduação),Sim,Menos de 1 hora,Menos de 1 hora,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim
2013,61052882,1,1,550495,12,16262351,1,1,"11,44768","11,44768","1,623337","339,420084","2,005223","362,040962",1,Branco(a),"Sim, duas","Sim, uma",Não,Não,"Sim, dois","Sim, um","Sim, três ou mais",Sim,Ensino Médio completo,Não,"Ensino Fundamental, até o 5º ano",Sim,Entre 1 e 2 horas,Menos de 1 hora,Não,Não,Sim,Sim,Sim,Sim,Não,Sim
2013,61052882,1,1,550495,12,16262348,1,1,"11,44768","11,44768","-0,097364","244,62088","0,231128","262,882663",1,Branco(a),"Sim, três ou mais","Sim, duas",Sim,"Sim, um","Sim, dois","Sim, dois","Sim, três ou mais",Sim,Não completou o 5º ano do Ensino Fundamental,Não,Ensino Fundamental completo,Não,Entre 1 e 2 horas,Não uso meu tempo para isso,"Sim, duas vezes ou mais",Não,Sim,Sim,Sim,Não,Sim,Sim
2013,61052882,1,1,550495,12,16262342,1,1,"11,44768","11,44768","-0,145923","241,945601","-1,093344","188,85484",1,Não respondeu/Não soube responder,"Sim, uma",Não respondeu/Não soube responder,Sim,"Sim, um","Sim, um","Sim, três ou mais",Não respondeu/Não soube responder,Sim,Ensino Médio completo,Sim,Ensino Médio completo,Sim,Mais de 2 horas,Não uso meu tempo para isso,Não respondeu/Não soube responder,Não respondeu/Não soube responder,Sim,Sim,Sim,Sim,Não respondeu/Não soube responder,Sim
2013,61052882,1,1,550495,12,16262330,1,1,"11,44768","11,44768","0,424472","273,37058","0,978582","304,659607",1,Branco(a),"Sim, três ou mais","Sim, duas",Sim,"Sim, dois","Sim, dois","Sim, dois","Sim, dois",Sim,Ensino Médio completo,Sim,Ensino Médio completo,Sim,Mais de 2 horas,Entre 1 e 2 horas,Não,Não,Sim,Sim,Sim,Sim,Não,Sim
2013,61052882,1,1,550495,12,16262328,1,1,"11,44768","11,44768","-0,148595","241,798392","1,438715","330,377512",1,Branco(a),"Sim, uma","Sim, duas",Sim,"Sim, dois","Sim, dois","Sim, dois","Sim, três ou mais",Sim,Ensino Superior completo (faculdade ou graduação),Sim,Ensino Médio completo,Sim,Mais de 2 horas,Entre 1 e 2 horas,Não,Não,Sim,Sim,Sim,Sim,Não,Sim
2013,61052882,1,1,550495,12,16262323,1,1,"11,44768","11,44768","1,361475","324,993226","1,422267","329,458195",1,Pardo(a),"Sim, duas","Sim, uma",Sim,"Sim, um","Sim, três ou mais","Sim, três ou mais","Sim, três ou mais",Sim,Ensino Fundamental completo,Sim,Ensino Médio completo,Sim,Mais de 2 horas,Menos de 1 hora,Não,Não,Sim,Sim,Sim,Sim,Não,Sim
2013,61052882,1,1,550495,12,16262319,1,1,"11,44768","11,44768","1,601229","338,20208","0,72349","290,401921",1,Branco(a),"Sim, duas","Sim, uma",Sim,"Sim, dois","Sim, dois","Sim, três ou mais","Sim, três ou mais",Sim,Ensino Médio completo,Sim,Ensino Médio completo,Sim,Mais de 2 horas,Não uso meu tempo para isso,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim
2013,61052882,1,1,550495,12,16262318,1,1,"11,44768","11,44768","0,430995","273,729954","0,247736","263,810923",1,Pardo(a),"Sim, uma","Sim, uma",Não,Não,"Sim, dois","Sim, um","Sim, dois",Sim,Ensino Médio completo,Não,"Ensino Fundamental, até o 5º ano",Não,Entre 1 e 2 horas,Mais de 2 horas,Não respondeu/Não soube responder,Não,Sim,Não,Sim,Não,Sim,Não
2013,61052882,1,1,550495,12,16262317,1,1,"11,44768","11,44768","-0,568456","218,666837","-0,671018","212,459623",1,Preto(a),"Sim, duas","Sim, uma",Sim,"Sim, três ou mais","Sim, dois","Sim, um","Sim, três ou mais",Sim,Ensino Médio completo,Sim,Ensino Fundamental completo,Sim,Mais de 2 horas,Mais de 2 horas,Não,Não,Sim,Sim,Sim,Sim,Não,Sim
2013,61052882,1,1,550496,12,16262361,1,1,"11,44768","11,44768","1,378551","325,934","0,99915","305,8092",1,Pardo(a),"Sim, duas","Sim, uma",Sim,Não,"Sim, um","Sim, dois","Sim, três ou mais",Não,Ensino Fundamental completo,Sim,Não sei,Não,Mais de 2 horas,Entre 1 e 2 horas,Não,Não,Sim,Sim,Sim,Não,Não,Sim
2013,61052882,1,1,550496,12,16262363,1,1,"11,44768","11,44768","0,861879","297,468802","1,566247","337,505572",1,Pardo(a),"Sim, duas","Sim, uma",Sim,"Sim, um","Sim, um","Sim, dois","Sim, dois",Sim,Ensino Médio completo,Sim,Ensino Médio completo,Sim,Entre 1 e 2 horas,Não uso meu tempo para isso,"Sim, uma vez",Não,Sim,Não,Sim,Não,Sim,Sim
2013,61052882,1,1,550496,12,16262365,1,1,"11,44768","11,44768","1,671741","342,086823","1,780142","349,460661",1,Pardo(a),"Sim, uma","Sim, uma",Sim,Não,"Sim, um","Sim, um","Sim, um",Sim,Ensino Fundamental completo,Não,Ensino Médio completo,Sim,Entre 1 e 2 horas,Entre 1 e 2 horas,"Sim, uma vez",Não,Sim,Sim,Sim,Sim,Sim,Não
2013,61052882,1,1,550496,12,16262369,1,1,"11,44768","11,44768","-0,649255","214,215349","0,157865","258,787823",1,Branco(a),"Sim, uma","Sim, uma",Sim,"Sim, um","Sim, um","Sim, dois","Sim, três ou mais",Sim,Ensino Médio completo,Sim,Ensino Superior completo (faculdade ou graduação),Sim,Menos de 1 hora,Menos de 1 hora,Não,Não,Sim,Sim,Sim,Sim,Sim,Não
2013,61052882,1,1,550496,12,16262371,1,1,"11,44768","11,44768","0,408717","272,502584","0,24397","263,600432",1,Amarelo(a),"Sim, uma","Sim, uma",Sim,"Sim, dois","Sim, três ou mais","Sim, um","Sim, dois",Sim,Não completou o 5º ano do Ensino Fundamental,Não,Não completou o 5º ano do Ensino Fundamental,Sim,Menos de 1 hora,Mais de 2 horas,"Sim, uma vez",Não,Sim,Sim,Sim,Sim,Não,Sim
2013,61052882,1,1,550496,12,16262379,1,1,"11,44768","11,44768","0,185005","260,177538","-0,387906","228,283412",1,Pardo(a),"Sim, três ou mais","Sim, uma",Sim,"Sim, um","Sim, dois","Sim, um","Sim, três ou mais",Sim,Ensino Superior completo (faculdade ou graduação),Não,Não respondeu/Não soube responder,Não,Entre 1 e 2 horas,Menos de 1 hora,"Sim, uma vez",Não,Sim,Sim,Sim,Não,Não,Sim
2013,61052882,1,1,550496,12,16262377,1,1,"11,44768","11,44768","-0,709775","210,881098","1,144285","313,921133",1,Pardo(a),"Sim, três ou mais","Sim, uma",Sim,"Sim, um","Sim, três ou mais","Sim, um","Sim, três ou mais",Sim,Ensino Médio completo,Sim,Ensino Superior completo (faculdade ou graduação),Sim,Mais de 2 horas,Não uso meu tempo para isso,Não,Não,Sim,Sim,Sim,Sim,Sim,Não
2013,61052882,1,1,550496,12,16262389,1,1,"11,44768","11,44768","1,301511","321,689608","1,886258","355,391732",1,Pardo(a),"Sim, duas",Não respondeu/Não soube responder,Sim,Não,"Sim, um","Sim, um","Sim, dois",Sim,Ensino Superior completo (faculdade ou graduação),Não,Ensino Superior completo (faculdade ou graduação),Sim,Mais de 2 horas,Menos de 1 hora,Não,Não,Sim,Sim,Sim,Sim,Não,Sim
2013,61052882,1,1,550495,12,16262357,1,1,"11,44768","11,44768","-0,260179","235,650854","1,047096","308,489014",1,Pardo(a),"Sim, duas","Sim, uma",Sim,Não,"Sim, um","Sim, um","Sim, três ou mais",Sim,Ensino Médio completo,Não,Não sei,Sim,Mais de 2 horas,Não uso meu tempo para isso,Não,Não,Sim,Sim,Sim,Sim,Não,Sim
2013,61052882,1,1,550496,12,16262381,1,1,"11,44768","11,44768","0,387889","271,355099","0,190905","260,634506",1,Branco(a),"Sim, duas","Sim, uma",Sim,Não,"Sim, dois","Sim, dois","Sim, três ou mais",Não,Ensino Médio completo,Não,Ensino Médio completo,Sim,Entre 1 e 2 horas,Entre 1 e 2 horas,Não,Não,Sim,Sim,Sim,Sim,Não,Sim
2013,61052882,1,1,550495,12,16262321,1,1,"11,44768","11,44768","1,116938","311,52086","1,032222","307,657671",1,Amarelo(a),"Sim, três ou mais","Sim, uma",Sim,"Sim, um","Sim, dois","Sim, um","Sim, dois",Sim,Ensino Superior completo (faculdade ou graduação),Sim,Não completou o 5º ano do Ensino Fundamental,Sim,Mais de 2 horas,Menos de 1 hora,Não,Não,Sim,Sim,Sim,Sim,Não,Não
